uptime;angle;pulse_us;done
13852261;77;1355;0
13862279;68;1255;0
13873494;66;1233;0
13882082;68;1255;0
13902093;76;1344;0
13912064;68;1255;0
13922136;84;1433;0
13932094;70;1277;0
13941968;73;1311;0
13951821;70;1277;0
13962926;50;1055;0
13972069;66;1233;0
13992338;51;1066;0
14002096;65;1222;0
14012128;135;2000;0
14022065;71;1288;0
14032147;113;1755;0
14042305;75;1333;0
14052079;51;1066;0
14062281;71;1288;0
14072236;61;1177;0
14082538;70;1277;0
14092467;50;1055;0
14102200;66;1233;0
14112218;119;1822;0
14122169;71;1288;0
14132225;135;2000;0
14142385;79;1377;0
14151870;68;1255;0
14161783;77;1355;0
14173042;130;1944;0
14182072;82;1411;0
14222851;50;1055;0
14232227;76;1344;0
14242963;131;1955;0
14252082;81;1400;0
14272329;50;1055;0
14282076;72;1300;0
14292125;135;2000;0
14302099;83;1422;0
14312211;51;1066;0
14342065;71;1288;0
14362121;135;2000;0
14372267;88;1477;0
14382155;50;1055;0
14392114;66;1233;0
14401722;51;1066;0
14411816;63;1200;0
14423589;75;1333;0
14432096;63;1200;0
14452121;135;2000;0
14462209;90;1500;0
14472121;50;1055;0
14482059;78;1366;0
14492135;50;1055;0
14502112;71;1288;0
14512099;135;2000;0
14522070;89;1488;0
14532596;50;1055;0
14542116;82;1411;0
14552153;50;1055;0
14562081;68;1255;0
14572155;135;2000;0
14582063;87;1466;0
14592179;50;1055;0
14602069;68;1255;0
14612134;120;1833;0
14622108;73;1311;0
14632562;135;2000;0
14642182;85;1444;0
14652242;51;1066;0
14662320;73;1311;0
14672227;51;1066;0
14682170;70;1277;0
14692239;135;2000;0
14702168;91;1511;0
14712220;51;1066;0
14722161;85;1444;0
14732718;135;2000;0
14742192;92;1522;0
14752219;50;1055;0
14762169;73;1311;0
14772237;63;1200;0
14782179;72;1300;0
14792228;51;1066;0
14802240;65;1222;0
14812284;135;2000;0
14822167;92;1522;0
14832235;50;1055;0
14842607;74;1322;0
14852217;50;1055;0
14862288;68;1255;0
14872268;135;2000;0
14882153;90;1500;0
14892257;50;1055;0
14902192;79;1377;0
14912229;50;1055;0
14922154;70;1277;0
14932249;135;2000;0
14942614;65;1222;0
14952229;50;1055;0
14962172;63;1200;0
14972229;135;2000;0
14982209;80;1388;0
14992240;135;2000;0
15002168;96;1566;0
15012236;50;1055;0
15022189;79;1377;0
15032226;135;2000;0
15042192;99;1600;0
15052507;135;2000;0
15072672;108;1700;0
15081689;135;2000;0
15121821;120;1833;0
15131973;135;2000;0
15252886;73;1311;0
15261927;135;2000;0
15273043;115;1777;0
15281693;135;2000;0
15301945;125;1888;0
15311688;135;2000;0
15321726;133;1977;0
15331696;135;2000;0
15341764;119;1822;0
15351859;135;2000;0
15402033;122;1855;0
15411800;135;2000;0
15421826;131;1955;0
15431784;135;2000;0
15441803;118;1811;0
15452018;135;2000;0
15461982;133;1977;0
15471789;135;2000;0
15482826;104;1655;0
15491679;135;2000;0
15511743;124;1877;0
15521678;134;1988;0
15531722;135;2000;0
15541693;133;1977;0
15551940;95;1555;0
15561703;131;1955;0
15571733;118;1811;0
15581707;129;1933;0
15591997;118;1811;0
15601886;127;1911;0
15611738;135;2000;0
15621798;129;1933;0
15631834;135;2000;0
15641783;130;1944;0
15661895;131;1955;0
15671805;71;1288;0
15681777;125;1888;0
15692965;135;2000;0
15701946;128;1922;0
15721760;99;1600;0
15731678;125;1888;0
15741727;135;2000;0
15751901;126;1900;0
15761725;135;2000;0
15771804;128;1922;0
15782551;125;1888;0
15791707;127;1911;0
15811781;109;1711;0
15821684;125;1888;0
15831752;132;1966;0
15841710;126;1900;0
15851879;92;1522;0
15861775;124;1877;0
15871745;118;1811;0
15881698;122;1855;0
15891721;135;2000;0
15901867;125;1888;0
15912030;102;1633;0
15921701;123;1866;0
15931703;135;2000;0
15941801;127;1911;0
15952075;105;1666;0
15961821;126;1900;0
15971365;124;1877;0
15984474;125;1888;0
15996342;92;1522;0
16001970;121;1844;0
16022597;135;2000;0
16031721;124;1877;0
16051969;134;1988;0
16061799;125;1888;0
16071727;81;1400;0
16081802;122;1855;0
16091846;135;2000;0
16101990;122;1855;0
16111840;135;2000;0
16122103;124;1877;0
16131877;109;1711;0
16141765;122;1855;0
16152896;107;1688;0
16161716;121;1844;0
16181831;108;1700;0
16191782;120;1833;0
16201829;135;2000;0
16211824;123;1866;0
16222163;135;2000;0
16231770;126;1900;0
16241836;77;1355;0
16300713;121;1844;0
16311940;126;1900;0
16321774;123;1866;0
16333104;135;2000;0
16341687;125;1888;0
16361744;111;1733;0
16371699;123;1866;0
16381710;102;1633;0
16391664;121;1844;0
16401726;113;1755;0
16411710;121;1844;0
16421744;135;2000;0
16431673;124;1877;0
16442061;134;1988;0
16451740;126;1900;0
16461759;67;1244;0
16471794;120;1833;0
16482553;135;2000;0
16491685;122;1855;0
16512190;135;2000;0
16521784;124;1877;0
16531861;135;2000;0
16542128;125;1888;0
16551846;60;1166;0
16561982;120;1833;0
16572740;135;2000;0
16581698;122;1855;0
16601731;126;1900;0
16611913;122;1855;0
16621745;135;2000;0
16631797;124;1877;0
16642812;92;1522;0
16651687;121;1844;0
16671773;135;2000;0
16681657;124;1877;0
16691714;70;1277;0
16701721;119;1822;0
16712054;135;2000;0
16721713;122;1855;0
16731750;97;1577;0
16741701;120;1833;0
16752081;135;2000;0
16761879;121;1844;0
16771731;108;1700;0
16781787;120;1833;0
16791855;135;2000;0
16801781;123;1866;0
16812031;92;1522;0
16821795;121;1844;0
16831903;135;2000;0
16841762;123;1866;0
16852105;131;1955;0
16862010;123;1866;0
16871855;135;2000;0
16881773;126;1900;0
16892697;70;1277;0
16901717;120;1833;0
16921790;105;1666;0
16931679;119;1822;0
16941735;135;2000;0
16951693;126;1900;0
16962265;103;1644;0
16971696;124;1877;0
16981737;135;2000;0
16991694;126;1900;0
17001775;106;1677;0
17011870;124;1877;0
17021739;69;1266;0
17031786;119;1822;0
17041844;135;2000;0
17051772;121;1844;0
17062298;106;1677;0
17071814;120;1833;0
17081840;134;1988;0
17091764;120;1833;0
17101822;135;2000;0
17112137;125;1888;0
17121855;118;1811;0
17131764;125;1888;0
17142509;128;1922;0
17151694;125;1888;0
17172055;99;1600;0
17181668;122;1855;0
17191740;135;2000;0
17201704;124;1877;0
17211909;105;1666;0
17221677;122;1855;0
17231765;87;1466;0
17241696;119;1822;0
17251711;135;2000;0
17261877;124;1877;0
17272054;104;1655;0
17281698;123;1866;0
17291724;135;2000;0
17351438;125;1888;0
17361830;104;1655;0
17372147;123;1866;0
17382569;88;1477;0
17391715;120;1833;0
17412038;121;1844;0
17421784;120;1833;0
17431885;111;1733;0
17441813;120;1833;0
17451846;135;2000;0
17461986;125;1888;0
17472172;108;1700;0
17481796;123;1866;0
17492687;107;1688;0
17501698;121;1844;0
17521773;96;1566;0
17531685;119;1822;0
17541730;135;2000;0
17551707;122;1855;0
17562042;99;1600;0
17571693;120;1833;0
17582010;135;2000;0
17591703;125;1888;0
17601766;90;1500;0
17611886;122;1855;0
17621738;135;2000;0
17631806;123;1866;0
17642574;82;1411;0
17651694;119;1822;0
17671723;135;2000;0
17681693;120;1833;0
17692088;135;2000;0
17701673;122;1855;0
17711918;125;1888;0
17721718;123;1866;0
17731742;135;2000;0
17741702;123;1866;0
17751715;118;1811;0
17761986;123;1866;0
17771778;102;1633;0
17781780;121;1844;0
17792984;108;1700;0
17801711;121;1844;0
17821758;135;2000;0
17831670;125;1888;0
17841754;81;1400;0
17851725;121;1844;0
17861950;135;2000;0
17871715;123;1866;0
17881773;117;1800;0
17891689;122;1855;0
17902031;108;1700;0
17911861;121;1844;0
17921756;135;2000;0
17931789;123;1866;0
17942527;135;2000;0
17951669;126;1900;0
17971773;79;1377;0
17981699;122;1855;0
17991728;97;1577;0
18001676;119;1822;0
18012306;135;2000;0
18021711;122;1855;0
18031733;135;2000;0
18041671;126;1900;0
18051743;79;1377;0
18061874;121;1844;0
18071712;134;1988;0
18081774;123;1866;0
18091871;135;2000;0
18101803;124;1877;0
18112317;74;1322;0
18121814;120;1833;0
18131851;115;1777;0
18141791;120;1833;0
18151831;123;1866;0
18162064;120;1833;0
18171884;135;2000;0
18181772;124;1877;0
18192671;79;1377;0
18201684;120;1833;0
18222033;135;2000;0
18231673;126;1900;0
18241718;78;1366;0
18251686;121;1844;0
18261988;135;2000;0
18271690;125;1888;0
18281720;85;1444;0
18291703;121;1844;0
18301734;118;1811;0
18311868;120;1833;0
18322010;135;2000;0
18331681;124;1877;0
18341748;118;1811;0
18401704;122;1855;0
18411817;92;1522;0
18422181;120;1833;0
18432664;135;2000;0
18441672;125;1888;0
18462106;114;1766;0
18471790;124;1877;0
18481832;127;1911;0
18491803;124;1877;0
18501890;135;2000;0
18511992;125;1888;0
18521845;52;1077;0
18532162;119;1822;0
18541921;135;2000;0
18551785;122;1855;0
18562692;135;2000;0
18571692;123;1866;0
18591757;86;1455;0
18601699;120;1833;0
18611850;129;1933;0
18621710;121;1844;0
18631785;135;2000;0
18642666;51;1066;0
18651410;50;1055;0
18672871;107;1688;0
18681698;51;1066;0
18701274;50;1055;0
18741926;81;1400;0
18752261;50;1055;0
18811393;54;1100;0
18821450;50;1055;0
18831746;63;1200;0
18841825;51;1066;0
18851799;54;1100;0
18861364;51;1066;0
18871567;56;1122;0
18881354;51;1066;0
18891394;53;1088;0
18901347;50;1055;0
18911427;55;1111;0
18921550;51;1066;0
18931390;57;1133;0
18941345;51;1066;0
18952275;71;1288;0
18961826;51;1066;0
18972057;67;1244;0
18981789;51;1066;0
18991383;52;1077;0
19001384;50;1055;0
19011974;75;1333;0
19021981;50;1055;0
19031389;51;1066;0
19041361;50;1055;0
19053054;87;1466;0
19061692;52;1077;0
19091368;53;1088;0
19101851;68;1255;0
19111812;54;1100;0
19122000;94;1544;0
19131795;57;1133;0
19141822;50;1055;0
19151385;55;1111;0
19162204;64;1211;0
19172009;56;1122;0
19181870;97;1577;0
19191813;60;1166;0
19202540;65;1222;0
19211797;60;1166;0
19231709;91;1511;0
19241699;63;1200;0
19251704;51;1066;0
19261672;59;1155;0
19272374;81;1400;0
19281692;61;1177;0
19291726;77;1355;0
19301692;63;1200;0
19311727;62;1188;0
19321888;63;1200;0
19331740;108;1700;0
19341804;66;1233;0
19352767;50;1055;0
19361678;62;1188;0
19382191;82;1411;0
19391710;64;1211;0
19451945;72;1300;0
19453410;67;1244;0
19461881;51;1066;0
19471834;66;1233;0
19483050;67;1244;0
19491694;65;1222;0
19511913;99;1600;0
19521694;69;1266;0
19531710;51;1066;0
19541678;67;1244;0
19551759;87;1466;0
19561855;69;1266;0
19571690;50;1055;0
19581803;64;1211;0
19592317;113;1755;0
19601802;69;1266;0
19632751;50;1055;0
19641727;67;1244;0
19662020;54;1100;0
19671709;66;1233;0
19681745;90;1500;0
19691697;69;1266;0
19702155;78;1366;0
19711899;69;1266;0
19721770;75;1333;0
19731784;69;1266;0
19742501;63;1200;0
19751690;69;1266;0
19771753;50;1055;0
