uptime;angle;pulse_us;done
14811878;50;1055;0
14821761;98;1588;0
14831830;135;2000;0
14842201;116;1788;0
14851803;135;2000;0
14861883;122;1855;0
14871853;50;1055;0
14881747;100;1611;0
14891843;135;2000;0
14901783;111;1733;0
14911819;135;2000;0
14921745;120;1833;0
14931835;49;1044;0
14942204;123;1866;0
14951822;135;2000;0
14961759;127;1911;0
14971823;50;1055;0
14981799;110;1722;0
14991829;50;1055;0
15001762;94;1544;0
15011826;135;2000;0
15021783;111;1733;0
15031816;51;1066;0
15041787;93;1533;0
15052097;50;1055;0
15072185;82;1411;0
15081251;50;1055;0
15101243;51;1066;0
15121363;70;1277;0
15131521;50;1055;0
15162269;54;1100;0
15171244;51;1066;0
15191260;53;1088;0
15201241;51;1066;0
15211243;56;1122;0
15247651;51;1066;0
15252412;119;1822;0
15261479;51;1066;0
15272533;75;1333;0
15281258;50;1055;0
15301424;67;1244;0
15311232;51;1066;0
15321247;59;1155;0
15331242;51;1066;0
15341261;71;1288;0
15351414;50;1055;0
15361268;53;1088;0
15371340;51;1066;0
15381600;57;1133;0
15391335;51;1066;0
15401556;70;1277;0
15411363;51;1066;0
15421363;61;1177;0
15431348;52;1077;0
15441347;72;1300;0
15451567;53;1088;0
15461478;57;1133;0
15471345;53;1088;0
15482336;88;1477;0
15491251;57;1133;0
15511230;68;1255;0
15521236;58;1144;0
15531255;52;1077;0
15541255;57;1133;0
15551456;97;1577;0
15561254;61;1177;0
15571258;74;1322;0
15581273;63;1200;0
15591506;72;1300;0
15601445;63;1200;0
15611269;53;1088;0
15621353;63;1200;0
15631352;50;1055;0
15641345;60;1166;0
15651565;62;1188;0
15661446;61;1177;0
15671346;119;1822;0
15681334;65;1222;0
15692488;51;1066;0
15701478;64;1211;0
15721257;91;1511;0
15731247;65;1222;0
15741268;53;1088;0
15751446;64;1211;0
15761252;52;1077;0
15771370;64;1211;0
15782078;65;1222;0
15791261;63;1200;0
15811256;81;1400;0
15821246;65;1222;0
15831256;58;1144;0
15841263;64;1211;0
15851414;100;1611;0
15861342;68;1255;0
15871268;72;1300;0
15881260;68;1255;0
15891243;50;1055;0
15901426;65;1222;0
15911513;88;1477;0
15921257;67;1244;0
15931239;50;1055;0
15941361;63;1200;0
15951579;87;1466;0
15961371;66;1233;0
15982468;65;1222;0
15995260;98;1588;0
16001503;69;1266;0
16022073;50;1055;0
16031263;66;1233;0
16051442;56;1122;0
16061347;65;1222;0
16071250;111;1733;0
16081354;70;1277;0
16091354;53;1088;0
16101534;68;1255;0
16111372;51;1066;0
16121630;66;1233;0
16131363;81;1400;0
16141330;68;1255;0
16152406;83;1422;0
16161266;69;1266;0
16181343;82;1411;0
16191342;70;1277;0
16201359;50;1055;0
16211376;67;1244;0
16221648;50;1055;0
16231334;64;1211;0
16241369;113;1755;0
16300175;69;1266;0
16311473;66;1233;0
16321336;69;1266;0
16332534;50;1055;0
16341232;65;1222;0
16361237;79;1377;0
16371249;67;1244;0
16381243;88;1477;0
16391229;69;1266;0
16401252;77;1355;0
16411240;69;1266;0
16421262;50;1055;0
16431229;66;1233;0
16441559;58;1144;0
16451274;66;1233;0
16461276;123;1866;0
16471347;70;1277;0
16482083;50;1055;0
16491236;68;1255;0
16511654;50;1055;0
16521337;66;1233;0
16531383;52;1077;0
16541645;65;1222;0
16551374;132;1966;0
16561533;72;1300;0
16572199;50;1055;0
16581255;68;1255;0
16601228;64;1211;0
16611443;68;1255;0
16621254;52;1077;0
16631345;66;1233;0
16642303;98;1588;0
16651245;69;1266;0
16671251;50;1055;0
16681219;66;1233;0
16691251;120;1833;0
16701261;71;1288;0
16711545;50;1055;0
16721249;68;1255;0
16731253;93;1533;0
16741255;70;1277;0
16751546;51;1066;0
16761414;69;1266;0
16771269;82;1411;0
16781344;70;1277;0
16791373;50;1055;0
16801330;67;1244;0
16811545;98;1588;0
16821351;69;1266;0
16831397;50;1055;0
16841318;67;1244;0
16851615;59;1155;0
16861553;67;1244;0
16871369;50;1055;0
16881329;64;1211;0
16892204;120;1833;0
16901267;70;1277;0
16921253;85;1444;0
16931237;71;1288;0
16941259;50;1055;0
16951249;64;1211;0
16961720;87;1466;0
16971244;66;1233;0
16981261;50;1055;0
16991243;64;1211;0
17001262;84;1433;0
17011430;66;1233;0
17021264;121;1844;0
17031346;71;1288;0
17041356;50;1055;0
17051330;69;1266;0
17061776;84;1433;0
17071354;70;1277;0
17081353;54;1100;0
17091333;68;1255;0
17101357;50;1055;0
17111659;65;1222;0
17121366;74;1322;0
17131325;67;1244;0
17142043;62;1188;0
17151250;65;1222;0
17171521;91;1511;0
17181223;68;1255;0
17191251;52;1077;0
17201252;66;1233;0
17211429;85;1444;0
17221242;68;1255;0
17231257;103;1644;0
17241253;71;1288;0
17251237;49;1044;0
17261425;64;1211;0
17271529;86;1455;0
17281256;67;1244;0
17291249;50;1055;0
17350939;65;1222;0
17361380;86;1455;0
17371689;67;1244;0
17382081;102;1633;0
17391260;70;1277;0
17411532;69;1266;0
17421344;70;1277;0
17431392;81;1400;0
17441360;72;1300;0
17451363;50;1055;0
17461530;65;1222;0
17471639;82;1411;0
17481347;67;1244;0
17492189;83;1422;0
17501245;69;1266;0
17521245;94;1544;0
17531233;71;1288;0
17541258;50;1055;0
17551243;68;1255;0
17561565;91;1511;0
17571241;70;1277;0
17581515;51;1066;0
17591256;67;1244;0
17601271;102;1633;0
17611421;70;1277;0
17621259;50;1055;0
17631352;67;1244;0
17642090;108;1700;0
17651249;71;1288;0
17671234;55;1111;0
17681241;70;1277;0
17691554;50;1055;0
17701234;68;1255;0
17711459;65;1222;0
17721261;67;1244;0
17731265;53;1088;0
17741254;65;1222;0
17751250;72;1300;0
17761538;67;1244;0
17771301;88;1477;0
17781349;69;1266;0
17792462;84;1433;0
17801261;71;1288;0
17821241;50;1055;0
17831231;65;1222;0
17841286;109;1711;0
17851253;69;1266;0
17861453;50;1055;0
17871255;67;1244;0
17881287;71;1288;0
17891233;66;1233;0
17901515;82;1411;0
17911419;69;1266;0
17921268;49;1044;0
17931349;65;1222;0
17942052;51;1066;0
17951235;64;1211;0
17971259;111;1733;0
17981249;68;1255;0
17991253;93;1533;0
18001234;71;1288;0
18011745;50;1055;0
18021262;68;1255;0
18031263;50;1055;0
18041235;64;1211;0
18051260;111;1733;0
18061421;69;1266;0
18071251;56;1122;0
18081340;67;1244;0
18091368;49;1044;0
18101359;64;1211;0
18111798;116;1788;0
18121373;70;1277;0
18131370;75;1333;0
18141350;70;1277;0
18151357;67;1244;0
18161617;70;1277;0
18171380;50;1055;0
18181340;66;1233;0
18192201;111;1733;0
18201245;70;1277;0
18221501;50;1055;0
18231230;64;1211;0
18241253;112;1744;0
18251241;69;1266;0
18261483;51;1066;0
18271237;67;1244;0
18281241;105;1666;0
18291244;69;1266;0
18301268;72;1300;0
18311418;70;1277;0
18321540;50;1055;0
18331239;66;1233;0
18341262;70;1277;0
18401213;66;1233;0
18411352;96;1566;0
18421697;68;1255;0
18432188;50;1055;0
18441234;65;1222;0
18461556;76;1344;0
18471351;66;1233;0
18481350;63;1200;0
18491345;66;1233;0
18501390;53;1088;0
18511544;65;1222;0
18521349;135;2000;0
18531682;71;1288;0
18541404;54;1100;0
18551338;70;1277;0
18562206;50;1055;0
18571239;67;1244;0
