@20260609_104444_286_accel_adxl375.csv@uptime;ax;ay;az
@20260609_104444_286_accel_adxl375.csv@613480870;0.0;0.0;-0.04
@20260609_104444_286_accel_adxl375.csv@613531005;0.0;0.0;-0.012
@20260609_104444_286_accel_adxl375.csv@613580945;0.0;0.0;-0.011
@20260609_104444_286_accel_adxl375.csv@613630990;0.0;0.0;0.031
@20260609_104444_286_accel_adxl375.csv@613680919;0.0;0.0;-0.025
@20260609_104444_286_accel_adxl375.csv@613731009;0.0;0.0;0.02
@20260609_104444_286_accel_adxl375.csv@613780928;0.0;0.0;-0.031
@20260609_104444_286_accel_adxl375.csv@613830984;0.0;0.0;-0.023
@20260609_104444_286_accel_adxl375.csv@613880941;0.0;0.0;0.047
@20260609_104444_286_accel_adxl375.csv@613931021;0.0;0.0;-0.026
@20260609_104444_286_accel_adxl375.csv@613980931;0.0;0.0;-0.038
@20260609_104444_286_accel_adxl375.csv@614030987;0.0;0.0;0.006
@20260609_104444_286_accel_adxl375.csv@614080929;0.0;0.0;-0.002
@20260609_104444_286_accel_adxl375.csv@614130993;0.0;0.0;-0.007
@20260609_104444_286_accel_adxl375.csv@614173828;0.0;0.0;0.02
@20260609_104444_286_accel_adxl375.csv@614220876;0.0;0.0;-0.025
@20260609_104444_286_accel_adxl375.csv@614270986;0.0;0.0;-0.04
@20260609_104444_286_accel_adxl375.csv@614320919;0.0;0.0;-0.011
@20260609_104444_286_accel_adxl375.csv@614371208;0.0;0.0;0.005
@20260609_104444_286_accel_adxl375.csv@614420922;0.0;0.0;-0.02
@20260609_104444_286_accel_adxl375.csv@614471014;0.0;0.0;0.038
@20260609_104444_286_accel_adxl375.csv@614520908;0.0;0.0;-0.0
@20260609_104444_286_accel_adxl375.csv@614571003;0.0;0.0;0.032
@20260609_104444_286_accel_adxl375.csv@614620930;0.0;0.0;-0.007
@20260609_104444_286_accel_adxl375.csv@614671006;0.0;0.0;-0.033
@20260609_104444_286_accel_adxl375.csv@614720930;0.0;0.0;0.018
@20260609_104444_286_accel_adxl375.csv@614771003;0.0;0.0;-0.007
@20260609_104444_286_accel_adxl375.csv@614813736;0.0;0.0;0.048
@20260609_104444_286_accel_adxl375.csv@614860876;0.0;0.0;0.016
@20260609_104444_286_accel_adxl375.csv@614911010;0.0;0.0;0.02
@20260609_104444_286_accel_adxl375.csv@614960937;0.0;0.0;0.035
@20260609_104444_286_accel_adxl375.csv@615011000;0.0;0.0;0.009
@20260609_104444_286_accel_adxl375.csv@615060918;0.0;0.0;0.048
@20260609_104444_286_accel_adxl375.csv@615110998;0.0;0.0;0.001
@20260609_104444_286_accel_adxl375.csv@615160913;0.0;0.0;0.011
@20260609_104444_286_accel_adxl375.csv@615211011;0.0;0.0;0.048
@20260609_104444_286_accel_adxl375.csv@615260909;0.0;0.0;0.028
@20260609_104444_286_accel_adxl375.csv@615305165;0.0;0.0;0.969
@20260609_104444_286_accel_adxl375.csv@615357223;0.0;0.0;1.094
@20260609_104444_286_accel_adxl375.csv@615401013;0.0;0.0;1.048
@20260609_104444_286_accel_adxl375.csv@615451149;0.0;0.0;0.961
@20260609_104444_286_accel_adxl375.csv@615501038;0.0;0.0;0.93
@20260609_104444_286_accel_adxl375.csv@615551164;0.0;0.0;0.933
@20260609_104444_286_accel_adxl375.csv@615601046;0.0;0.0;0.947
@20260609_104444_286_accel_adxl375.csv@615651139;0.0;0.0;1.044
@20260609_104444_286_accel_adxl375.csv@615701000;0.0;0.0;1.068
@20260609_104444_286_accel_adxl375.csv@615751148;0.0;0.0;1.068
@20260609_104444_286_accel_adxl375.csv@615801019;0.0;0.0;1.029
@20260609_104444_286_accel_adxl375.csv@615851130;0.0;0.0;1.119
