@20260609_104526_491_accel_adxl375.csv@uptime;ax;ay;az
@20260609_104526_491_accel_adxl375.csv@662065472;0.0;0.0;1.136
@20260609_104526_491_accel_adxl375.csv@662108102;0.0;0.0;1.077
@20260609_104526_491_accel_adxl375.csv@662152871;0.0;0.0;1.136
@20260609_104526_491_accel_adxl375.csv@662195312;0.0;0.0;0.992
@20260609_104526_491_accel_adxl375.csv@662242882;0.0;0.0;1.025
@20260609_104526_491_accel_adxl375.csv@662285460;0.0;0.0;1.102
@20260609_104526_491_accel_adxl375.csv@662332902;0.0;0.0;1.075
@20260609_104526_491_accel_adxl375.csv@662375716;0.0;0.0;1.047
@20260609_104526_491_accel_adxl375.csv@662418312;0.0;0.0;0.992
@20260609_104526_491_accel_adxl375.csv@662462878;0.0;0.0;1.045
@20260609_104526_491_accel_adxl375.csv@662505444;0.0;0.0;1.091
@20260609_104526_491_accel_adxl375.csv@662552910;0.0;0.0;1.069
@20260609_104526_491_accel_adxl375.csv@662595346;0.0;0.0;1.063
@20260609_104526_491_accel_adxl375.csv@662642918;0.0;0.0;1.104
@20260609_104526_491_accel_adxl375.csv@662685455;0.0;0.0;0.989
@20260609_104526_491_accel_adxl375.csv@662728155;0.0;0.0;1.115
@20260609_104526_491_accel_adxl375.csv@662772864;0.0;0.0;1.089
@20260609_104526_491_accel_adxl375.csv@662815341;0.0;0.0;1.08
@20260609_104526_491_accel_adxl375.csv@662862899;0.0;0.0;1.054
@20260609_104526_491_accel_adxl375.csv@662905455;0.0;0.0;0.995
@20260609_104526_491_accel_adxl375.csv@662952879;0.0;0.0;1.055
@20260609_104526_491_accel_adxl375.csv@662995344;0.0;0.0;1.049
@20260609_104526_491_accel_adxl375.csv@663039966;0.0;0.0;1.002
@20260609_104526_491_accel_adxl375.csv@663082857;0.0;0.0;1.074
@20260609_104526_491_accel_adxl375.csv@663125446;0.0;0.0;0.949
@20260609_104526_491_accel_adxl375.csv@663172910;0.0;0.0;1.067
@20260609_104526_491_accel_adxl375.csv@663215305;0.0;0.0;1.1
@20260609_104526_491_accel_adxl375.csv@663262923;0.0;0.0;0.992
@20260609_104526_491_accel_adxl375.csv@663305471;0.0;0.0;0.954
@20260609_104526_491_accel_adxl375.csv@663348331;0.0;0.0;1.039
@20260609_104526_491_accel_adxl375.csv@663392814;0.0;0.0;1.017
@20260609_104526_491_accel_adxl375.csv@663435348;0.0;0.0;0.914
@20260609_104526_491_accel_adxl375.csv@663482913;0.0;0.0;1.115
@20260609_104526_491_accel_adxl375.csv@663525450;0.0;0.0;0.998
@20260609_104526_491_accel_adxl375.csv@663572937;0.0;0.0;1.045
@20260609_104526_491_accel_adxl375.csv@663615331;0.0;0.0;1.066
@20260609_104526_491_accel_adxl375.csv@663658196;0.0;0.0;1.013
@20260609_104526_491_accel_adxl375.csv@663702869;0.0;0.0;1.009
@20260609_104526_491_accel_adxl375.csv@663745454;0.0;0.0;1.071
@20260609_104526_491_accel_adxl375.csv@663792909;0.0;0.0;0.942
@20260609_104526_491_accel_adxl375.csv@663835334;0.0;0.0;1.076
@20260609_104526_491_accel_adxl375.csv@663882913;0.0;0.0;1.113
@20260609_104526_491_accel_adxl375.csv@663925448;0.0;0.0;1.049
@20260609_104526_491_accel_adxl375.csv@663968256;0.0;0.0;0.986
@20260609_104526_491_accel_adxl375.csv@664012867;0.0;0.0;1.085
@20260609_104526_491_accel_adxl375.csv@664055303;0.0;0.0;1.043
@20260609_104526_491_accel_adxl375.csv@664102922;0.0;0.0;1.116
