@20000101_000003_812_accel_adxl375.csv@uptime;ax;ay;az
@20000101_000003_812_accel_adxl375.csv@11526373;0.0;0.0;1.033
@20000101_000003_812_accel_adxl375.csv@11576544;0.0;0.0;1.0
@20000101_000003_812_accel_adxl375.csv@11626399;0.0;0.0;0.994
@20000101_000003_812_accel_adxl375.csv@11701173;0.0;0.0;1.125
@20000101_000003_812_accel_adxl375.csv@11746352;0.0;0.0;0.897
@20000101_000003_812_accel_adxl375.csv@11796544;0.0;0.0;1.141
@20000101_000003_812_accel_adxl375.csv@11846312;0.0;0.0;0.984
@20000101_000003_812_accel_adxl375.csv@11896441;0.0;0.0;0.935
@20000101_000003_812_accel_adxl375.csv@11946332;0.0;0.0;0.935
@20000101_000003_812_accel_adxl375.csv@11996454;0.0;0.0;0.988
@20000101_000003_812_accel_adxl375.csv@12046338;0.0;0.0;0.935
@20000101_000003_812_accel_adxl375.csv@12096491;0.0;0.0;0.995
@20000101_000003_812_accel_adxl375.csv@12146348;0.0;0.0;1.177
@20000101_000003_812_accel_adxl375.csv@12196458;0.0;0.0;0.985
@20000101_000003_812_accel_adxl375.csv@12246361;0.0;0.0;0.925
@20000101_000003_812_accel_adxl375.csv@12296479;0.0;0.0;1.169
@20000101_000003_812_accel_adxl375.csv@12346403;0.0;0.0;0.891
@20000101_000003_812_accel_adxl375.csv@12396513;0.0;0.0;1.161
@20000101_000003_812_accel_adxl375.csv@12446347;0.0;0.0;0.929
@20000101_000003_812_accel_adxl375.csv@12496526;0.0;0.0;1.225
@20000101_000003_812_accel_adxl375.csv@12546339;0.0;0.0;0.873
@20000101_000003_812_accel_adxl375.csv@12596532;0.0;0.0;0.841
@20000101_000003_812_accel_adxl375.csv@12644579;0.0;0.0;1.157
@20000101_000003_812_accel_adxl375.csv@12696485;0.0;0.0;0.922
@20000101_000003_812_accel_adxl375.csv@12754763;0.0;0.0;0.93
@20000101_000003_812_accel_adxl375.csv@12806372;0.0;0.0;0.969
@20000101_000003_812_accel_adxl375.csv@12856501;0.0;0.0;1.022
@20000101_000003_812_accel_adxl375.csv@12906384;0.0;0.0;1.118
@20000101_000003_812_accel_adxl375.csv@12954607;0.0;0.0;0.921
@20000101_000003_812_accel_adxl375.csv@13006377;0.0;0.0;1.241
@20000101_000003_812_accel_adxl375.csv@13056537;0.0;0.0;1.133
@20000101_000003_812_accel_adxl375.csv@13106353;0.0;0.0;0.969
@20000101_000003_812_accel_adxl375.csv@13156462;0.0;0.0;1.174
@20000101_000003_812_accel_adxl375.csv@13206373;0.0;0.0;1.014
@20000101_000003_812_accel_adxl375.csv@13256791;0.0;0.0;1.056
@20000101_000003_812_accel_adxl375.csv@13306381;0.0;0.0;1.07
@20000101_000003_812_accel_adxl375.csv@13356500;0.0;0.0;0.87
@20000101_000003_812_accel_adxl375.csv@13406346;0.0;0.0;0.904
