@20000101_000003_366_accel_adxl375.csv@uptime;ax;ay;az
@20000101_000003_366_accel_adxl375.csv@8135988;0.0;0.0;0.06
@20000101_000003_366_accel_adxl375.csv@8186291;0.0;0.0;-0.164
@20000101_000003_366_accel_adxl375.csv@8236056;0.0;0.0;-0.152
@20000101_000003_366_accel_adxl375.csv@8284659;0.0;0.0;0.108
@20000101_000003_366_accel_adxl375.csv@8334791;0.0;0.0;0.242
@20000101_000003_366_accel_adxl375.csv@8384645;0.0;0.0;-0.025
@20000101_000003_366_accel_adxl375.csv@8444702;0.0;0.0;-0.425
@20000101_000003_366_accel_adxl375.csv@8504675;0.0;0.0;0.224
@20000101_000003_366_accel_adxl375.csv@8564669;0.0;0.0;0.337
@20000101_000003_366_accel_adxl375.csv@8614770;0.0;0.0;0.484
@20000101_000003_366_accel_adxl375.csv@8674728;0.0;0.0;-0.29
@20000101_000003_366_accel_adxl375.csv@8734512;0.0;0.0;0.002
@20000101_000003_366_accel_adxl375.csv@8794564;0.0;0.0;0.482
@20000101_000003_366_accel_adxl375.csv@8854527;0.0;0.0;0.001
@20000101_000003_366_accel_adxl375.csv@8914546;0.0;0.0;0.02
@20000101_000003_366_accel_adxl375.csv@8974518;0.0;0.0;-0.022
@20000101_000003_366_accel_adxl375.csv@9034541;0.0;0.0;0.41
@20000101_000003_366_accel_adxl375.csv@9094504;0.0;0.0;-0.227
@20000101_000003_366_accel_adxl375.csv@9154536;0.0;0.0;-0.055
@20000101_000003_366_accel_adxl375.csv@9214524;0.0;0.0;0.264
@20000101_000003_366_accel_adxl375.csv@9274808;0.0;0.0;0.116
@20000101_000003_366_accel_adxl375.csv@9324661;0.0;0.0;-0.465
@20000101_000003_366_accel_adxl375.csv@9384678;0.0;0.0;-0.106
@20000101_000003_366_accel_adxl375.csv@9434760;0.0;0.0;0.164
@20000101_000003_366_accel_adxl375.csv@9494544;0.0;0.0;0.292
@20000101_000003_366_accel_adxl375.csv@9554507;0.0;0.0;-0.262
@20000101_000003_366_accel_adxl375.csv@9614568;0.0;0.0;-0.369
@20000101_000003_366_accel_adxl375.csv@9678955;0.0;0.0;0.16
@20000101_000003_366_accel_adxl375.csv@9734523;0.0;0.0;-0.083
@20000101_000003_366_accel_adxl375.csv@9794519;0.0;0.0;-0.115
@20000101_000003_366_accel_adxl375.csv@9846606;0.0;0.0;0.35
@20000101_000003_366_accel_adxl375.csv@9894777;0.0;0.0;-0.324
@20000101_000003_366_accel_adxl375.csv@9944678;0.0;0.0;-0.064
@20000101_000003_366_accel_adxl375.csv@9994780;0.0;0.0;0.117
@20000101_000003_366_accel_adxl375.csv@10044670;0.0;0.0;0.195
@20000101_000003_366_accel_adxl375.csv@10094796;0.0;0.0;0.112
@20000101_000003_366_accel_adxl375.csv@10144647;0.0;0.0;0.272
@20000101_000003_366_accel_adxl375.csv@10204679;0.0;0.0;0.493
@20000101_000003_366_accel_adxl375.csv@10254785;0.0;0.0;-0.01
@20000101_000003_366_accel_adxl375.csv@10314539;0.0;0.0;0.389
@20000101_000003_366_accel_adxl375.csv@10374510;0.0;0.0;0.031
@20000101_000003_366_accel_adxl375.csv@10434542;0.0;0.0;0.153
@20000101_000003_366_accel_adxl375.csv@10494776;0.0;0.0;-0.063
@20000101_000003_366_accel_adxl375.csv@10554526;0.0;0.0;-0.326
@20000101_000003_366_accel_adxl375.csv@10614520;0.0;0.0;0.022
@20000101_000003_366_accel_adxl375.csv@10674525;0.0;0.0;0.265
@20000101_000003_366_accel_adxl375.csv@10734541;0.0;0.0;-0.098
