@20000101_000004_645_accel_adxl375.csv@uptime;ax;ay;az
@20000101_000004_645_accel_adxl375.csv@11060586;0.0;0.0;0.021
@20000101_000004_645_accel_adxl375.csv@11120600;0.0;0.0;0.042
@20000101_000004_645_accel_adxl375.csv@11180616;0.0;0.0;0.059
@20000101_000004_645_accel_adxl375.csv@11240590;0.0;0.0;-0.055
@20000101_000004_645_accel_adxl375.csv@11300980;0.0;0.0;0.069
@20000101_000004_645_accel_adxl375.csv@11360617;0.0;0.0;0.026
@20000101_000004_645_accel_adxl375.csv@11420622;0.0;0.0;0.078
@20000101_000004_645_accel_adxl375.csv@11480602;0.0;0.0;0.035
@20000101_000004_645_accel_adxl375.csv@11540598;0.0;0.0;-0.057
@20000101_000004_645_accel_adxl375.csv@11600589;0.0;0.0;0.054
@20000101_000004_645_accel_adxl375.csv@11660587;0.0;0.0;-0.086
@20000101_000004_645_accel_adxl375.csv@11720590;0.0;0.0;-0.001
@20000101_000004_645_accel_adxl375.csv@11780582;0.0;0.0;0.092
@20000101_000004_645_accel_adxl375.csv@11840590;0.0;0.0;0.021
@20000101_000004_645_accel_adxl375.csv@11900620;0.0;0.0;0.086
@20000101_000004_645_accel_adxl375.csv@11960647;0.0;0.0;0.964
@20000101_000004_645_accel_adxl375.csv@12011983;0.0;0.0;0.876
@20000101_000004_645_accel_adxl375.csv@12070777;0.0;0.0;1.141
@20000101_000004_645_accel_adxl375.csv@12122696;0.0;0.0;1.189
@20000101_000004_645_accel_adxl375.csv@12180659;0.0;0.0;1.05
@20000101_000004_645_accel_adxl375.csv@12231952;0.0;0.0;1.174
@20000101_000004_645_accel_adxl375.csv@12298203;0.0;0.0;1.219
@20000101_000004_645_accel_adxl375.csv@12343222;0.0;0.0;0.884
@20000101_000004_645_accel_adxl375.csv@12400674;0.0;0.0;1.045
@20000101_000004_645_accel_adxl375.csv@12460645;0.0;0.0;1.041
@20000101_000004_645_accel_adxl375.csv@12520660;0.0;0.0;0.881
@20000101_000004_645_accel_adxl375.csv@12580660;0.0;0.0;1.103
@20000101_000004_645_accel_adxl375.csv@12640651;0.0;0.0;1.228
@20000101_000004_645_accel_adxl375.csv@12700681;0.0;0.0;0.984
@20000101_000004_645_accel_adxl375.csv@12751975;0.0;0.0;1.046
@20000101_000004_645_accel_adxl375.csv@12810808;0.0;0.0;1.121
@20000101_000004_645_accel_adxl375.csv@12862678;0.0;0.0;1.217
@20000101_000004_645_accel_adxl375.csv@12920650;0.0;0.0;0.983
@20000101_000004_645_accel_adxl375.csv@12971964;0.0;0.0;0.925
@20000101_000004_645_accel_adxl375.csv@13030793;0.0;0.0;1.005
@20000101_000004_645_accel_adxl375.csv@13082079;0.0;0.0;1.05
@20000101_000004_645_accel_adxl375.csv@13140673;0.0;0.0;1.148
@20000101_000004_645_accel_adxl375.csv@13193260;0.0;0.0;1.165
