@20000101_000004_169_accel_adxl375.csv@uptime;ax;ay;az
@20000101_000004_169_accel_adxl375.csv@8467432;0.0;0.0;-0.009
@20000101_000004_169_accel_adxl375.csv@8517547;0.0;0.0;0.45
@20000101_000004_169_accel_adxl375.csv@8567373;0.0;0.0;0.483
@20000101_000004_169_accel_adxl375.csv@8617570;0.0;0.0;0.131
@20000101_000004_169_accel_adxl375.csv@8667435;0.0;0.0;-0.145
@20000101_000004_169_accel_adxl375.csv@8717555;0.0;0.0;-0.259
@20000101_000004_169_accel_adxl375.csv@8767438;0.0;0.0;0.062
@20000101_000004_169_accel_adxl375.csv@8817527;0.0;0.0;0.492
@20000101_000004_169_accel_adxl375.csv@8867483;0.0;0.0;-0.289
@20000101_000004_169_accel_adxl375.csv@8917553;0.0;0.0;0.007
@20000101_000004_169_accel_adxl375.csv@8967472;0.0;0.0;-0.224
@20000101_000004_169_accel_adxl375.csv@9017568;0.0;0.0;-0.213
@20000101_000004_169_accel_adxl375.csv@9068361;0.0;0.0;0.281
@20000101_000004_169_accel_adxl375.csv@9117576;0.0;0.0;-0.343
@20000101_000004_169_accel_adxl375.csv@9167457;0.0;0.0;0.274
@20000101_000004_169_accel_adxl375.csv@9217528;0.0;0.0;-0.281
@20000101_000004_169_accel_adxl375.csv@9270735;0.0;0.0;0.436
@20000101_000004_169_accel_adxl375.csv@9317579;0.0;0.0;-0.467
@20000101_000004_169_accel_adxl375.csv@9367431;0.0;0.0;-0.161
@20000101_000004_169_accel_adxl375.csv@9417562;0.0;0.0;0.267
@20000101_000004_169_accel_adxl375.csv@9467446;0.0;0.0;0.348
@20000101_000004_169_accel_adxl375.csv@9517573;0.0;0.0;0.232
@20000101_000004_169_accel_adxl375.csv@9567434;0.0;0.0;-0.186
@20000101_000004_169_accel_adxl375.csv@9617549;0.0;0.0;-0.497
@20000101_000004_169_accel_adxl375.csv@9667491;0.0;0.0;0.499
@20000101_000004_169_accel_adxl375.csv@9717564;0.0;0.0;-0.234
@20000101_000004_169_accel_adxl375.csv@9767451;0.0;0.0;-0.306
@20000101_000004_169_accel_adxl375.csv@9817548;0.0;0.0;0.154
@20000101_000004_169_accel_adxl375.csv@9867437;0.0;0.0;0.399
@20000101_000004_169_accel_adxl375.csv@9917594;0.0;0.0;0.109
@20000101_000004_169_accel_adxl375.csv@9967442;0.0;0.0;0.219
@20000101_000004_169_accel_adxl375.csv@10017545;0.0;0.0;0.148
@20000101_000004_169_accel_adxl375.csv@10067437;0.0;0.0;0.479
@20000101_000004_169_accel_adxl375.csv@10117558;0.0;0.0;-0.42
@20000101_000004_169_accel_adxl375.csv@10167433;0.0;0.0;0.445
